status;time;card_type;city;amount;id
Success;5/9/2025 19:51;Visa;THR;471227.0;61
success;28/9/2025 19:51;Visa;Qom;1463119.0;76
success;20/9/2025 8:08;Master Card;Mashhad;343679.0;36
success;29/9/2025 14:00;Discover;Mashhad;1768588.0;24
Success;7/9/2025 8:59;MasterCard;tehr@n;-5000.0;32
fail;24/9/2025 23:59;MasterCard;Karaj;100.5;92
fail;21/9/2025 11:11;MastCard;Tehran;585954.0;97
fail;10/9/2025 19:40;Discover;Isfahan;9999999999.0;59
failed;14/9/2025 11:11;MasterCard;Tabriz;50200.0;97
success;14/9/2025 13:10;visa;ThRan;1387769.0;97
fail;5/9/2025 9:00;MasterCard;Isfahan;914282.0;91
success;18/9/2025 7:08;Amex;Tehran;99999.0;75
fail;24/9/2025 3:00;MasterCard;Isfahan;471227.0;82
fail;14/9/2025 14:30;Vsa;Tabriz;99999.0;5
fail;2/9/2025 4:04;Discover;Qom;976246.0;16
success;26/9/2025 21:23;Visa;Tabriz;-5000.0;11
success;12/9/2025 18:00;MastCard;Tehran;850000.0;35
failed;22/9/2025 9:45;MasterCard;Tehran;0.0;75
Success;24/9/2025 14:55;nan;Tabriz;774681.0;42
success;6/9/2025 18:12;Amex;Isfahan;1578078.0;88
success;4/9/2025 16:16;Amex;karaj;1427657.0;99
fail;13/9/2025 7:08;Visa;Tabriz;1768588.0;81
fail;4/9/2025 19:40;MastCard;Tehran;471227.0;10
fail;22/9/2025 11:11;MastCard;Ahvaz;0.0;82
success;14/9/2025 17:17;Amex;THR;343679.0;8
fail;16/9/2025 3:27;Discover;Mashhad;976246.0;26
fail;29/9/2025 11:11;Master Card;Tabriz;1472823.0;3
success;4/9/2025 2:37;Discover;Ahvaz;914282.0;59
fail;24/9/2025 2:20;Visa;Tehran;200000.0;89
success;25/9/2025 18:45;visa;TEHRAN;177050.0;3
success;1/9/2025 4:04;MastCard;THR;200000.0;38
fail;13/9/2025 16:40;MasterCard;Qom;0.0;2
fail;4/9/2025 19:51;nan;Tabriz;850000.0;100
fail;20/9/2025 19:29;Visa;Tehran;583952.0;17
fail;18/9/2025 21:23;Visa;nan;450000.0;73
success;6/9/2025 21:23;MastCard;Ahvaz;177050.0;36
failed;3/9/2025 5:23;Visa;Isfahan;0.0;87
fail;23/9/2025 6:30;nan;Tehran;100.5;96
fail;13/9/2025 21:23;Vsa;Shiraz;9999999999.0;99
failed;27/9/2025 14:11;Discover;ThRan;333333.0;89
fail;16/9/2025 8:08;Master-Card;Karaj;343679.0;73
fail;27/9/2025 2:30;Visa;Tehran;200000.0;2
success;5/9/2025 16:40;Amex;Isfahan;200000.0;85
success;4/9/2025 3:27;nan;Tehran;1502601.0;34
success;21/9/2025 11:11;Master-Card;TEHRAN;1305967.0;27
success;8/9/2025 7:07;Discover;Tabriz;177050.0;37
fail;19/9/2025 8:59;Visa;Karaj;585954.0;71
success;14/9/2025 12:34;Visa;Tehran;471227.0;22
fail;7/9/2025 23:17;MasterCard;Tehran;1050805.0;68
success;14/9/2025 12:34;Amex;Karaj;250000.0;14
failed;6/9/2025 11:11;Visa;karaj;850000.0;99
fail;12/9/2025 23:59;MasterCard;Tehran;300000.0;23
fail;16/9/2025 13:10;Vsa;Isfahan;1578078.0;44
fail;17/9/2025 2:24;MasterCard;Shiraz;-5000.0;90
fail;13/9/2025 11:11;Visa;Ahvaz;50200.0;65
fail;23/9/2025 13:13;Master Card;Shiraz;0.0;79
success;14/9/2025 0:00;Discover;Tehran;0.0;97
FAIL;29/9/2025 8:59;Vsa;Qom;0.0;78
fail;7/9/2025 16:16;Visa;THR;200000.0;61
fail;14/9/2025 14:11;MasterCard;THR;-5000.0;85
fail;15/9/2025 10:05;MasterCard;Qom;976246.0;55
fail;12/9/2025 13:13;MasterCard;nan;100.5;71
fail;17/9/2025 8:59;MasterCard;Tehran;1050805.0;85
success;9/9/2025 2:30;Visa;Mashhad;99999.0;50
fail;22/9/2025 23:59;MasterCard;Ahvaz;419089.0;12
succeed;15/9/2025 23:17;MasterCard;Tehran;1050805.0;79
success;12/9/2025 17:07;Visa;Tehran ;0.0;15
success;2/9/2025 13:10;visa;Isfahan;1158713.0;17
fail;5/9/2025 8:08;Master-Card;Isfahan;0.0;34
success;13/9/2025 9:45;Master-Card;Tabriz;471227.0;35
success;27/9/2025 5:56;MastCard;Tabriz;1578078.0;39
fail;20/9/2025 4:40;Visa;Qom;914282.0;78
fail;23/9/2025 19:29;Amex;Isfahan;900000.0;55
Success;8/9/2025 1:51;Vsa;Tehran;1387769.0;59
fail;27/9/2025 8:08;Visa;karaj;-999999.0;5
success;14/9/2025 11:11;MasterCard;Tehran;1000.0;30
fail;15/9/2025 13:13;MasterCard;karaj;-999999.0;4
fail;11/9/2025 14:30;Visa;Tabriz;443463.0;15
fail;1/9/2025 18:45;Discover;Mashhad;1.0;35
fail;21/9/2025 19:51;visa;Isfahan;1427657.0;74
success;3/9/2025 8:59;MastCard;Qom;-999999.0;55
success;17/9/2025 5:23;Discover;Ahvaz;0.0;66
success;28/9/2025 11:11;Amex;ThRan;177050.0;60
success;19/9/2025 0:00;Discover;Tabriz;-5000.0;24
fail;14/9/2025 8:08;Amex;Qom;1502601.0;93
success;22/9/2025 7:08;Master-Card;Mashhad;1463119.0;22
success;30/9/2025 2:37;Amex;nan;0.0;44
success;23/9/2025 12:12;MastCard;karaj;976246.0;32
success;8/9/2025 5:56;MasterCard;Isfahan;412308.0;96
success;13/9/2025 0:00;MasterCard;Mashhad;545116.0;83
fail;27/9/2025 14:11;MastCard;Tabriz;100.5;51
success;20/9/2025 19:51;Vsa;Ahvaz;177050.0;85
fail;3/9/2025 7:32;Amex;karaj;-5000.0;3
success;5/9/2025 2:20;VISA;Tehran ;200000.0;70
fail;9/9/2025 23:17;Vsa;Qom;0.0;32
failed;29/9/2025 2:24;Vsa;Shiraz;545116.0;2
success;6/9/2025 2:30;Vsa;Mashhad;583952.0;89
success;25/9/2025 14:55;Discover;Shiraz;9999999999.0;59
failed;22/9/2025 22:27;MasterCard;Isfahan;419089.0;92
failed;2/9/2025 19:40;Amex;Karaj;-999999.0;73
success;13/9/2025 16:16;MasterCard;Tehran;1305967.0;77
fail;5/9/2025 15:45;Vsa;Tehran;123456.0;14
failed;28/9/2025 3:00;Visa;Karaj;450000.0;51
success;27/9/2025 2:37;Visa;tehr@n;50200.0;11
success;25/9/2025 7:32;Master-Card;Shiraz;1305967.0;78
Success;8/9/2025 14:11;Visa;Karaj;774681.0;80
fail;23/9/2025 23:59;Visa;karaj;1.0;10
fail;1/9/2025 12:44;Discover;Isfahan;1782689.0;84
success;20/9/2025 23:17;MastCard;Tehran;450000.0;80
success;12/9/2025 3:27;Amex;tehr@n;976246.0;58
success;23/9/2025 14:11;Master Card;tehr@n;9999999999.0;34
success;11/9/2025 8:08;Visa;Isfahan;0.0;80
success;7/9/2025 4:40;Master-Card;Tabriz;343679.0;78
success;15/9/2025 13:10;Discover;TEHRAN;1387769.0;53
failed;22/9/2025 12:12;Discover;Karaj;1578078.0;28
fail;24/9/2025 9:09;MasterCard;Tehran;50200.0;18
success;11/9/2025 5:23;Visa;Tehran;583952.0;26
success;29/9/2025 20:20;Discover;ThRan;250000.0;7
success;22/9/2025 7:08;Discover;Tehran;100.5;45
fail;26/9/2025 20:33;Visa;Tabriz;976246.0;99
fail;16/9/2025 19:19;Master-Card;Qom;1.0;45
failed;3/9/2025 1:51;Discover;Tehran;100.5;71
fail;20/9/2025 15:45;visa;Tabriz;200000.0;98
fail;14/9/2025 0:00;Master-Card;Isfahan;1883871.0;35
fail;3/9/2025 0:00;Visa;Tabriz;9999999999.0;52
success;1/9/2025 11:11;MasterCard;Ahvaz;99999.0;21
success;26/9/2025 9:00;Amex;Mashhad;100000.0;28
success;21/9/2025 8:08;Vsa;Tabriz;-5000.0;97
fail;15/9/2025 6:30;Master-Card;Tabriz;914465.0;44
success;1/9/2025 12:12;Amex;Tehran;-999999.0;80
success;17/9/2025 19:51;Visa;Tehran;-999999.0;56
fail;2/9/2025 18:45;MasterCard;Karaj;205000.0;10
fail;29/9/2025 11:11;Master-Card;Tehran;555555.0;23
failed;20/9/2025 2:30;MastCard;Mashhad;1502601.0;48
success;6/9/2025 13:13;Master-Card;karaj;177050.0;52
success;8/9/2025 13:13;MastCard;Isfahan;1768588.0;15
fail;29/9/2025 2:37;Visa;Isfahan;1463119.0;55
failed;16/9/2025 2:30;VISA;THR;205000.0;43
success;19/9/2025 5:56;nan;THR;-999999.0;50
failed;1/9/2025 20:33;Visa;THR;100000.0;6
FAIL;3/9/2025 3:27;Visa;Qom;-999999.0;33
Success;28/9/2025 2:37;MasterCard;tehr@n;583952.0;62
failed;3/9/2025 7:08;MastCard;karaj;100000.0;55
fail;5/9/2025 12:12;Discover;Isfahan;1883871.0;39
failed;27/9/2025 14:55;Visa;Shiraz;1427657.0;12
fail;12/9/2025 21:23;MasterCard;Tehran;650000.0;31
failed;12/9/2025 6:30;Discover;Qom;0.0;74
fail;20/9/2025 18:00;Discover;Tabriz;583952.0;53
success;13/9/2025 3:00;Amex;Tabriz;0.0;34
fail;20/9/2025 20:33;Master-Card;Tehran;-5000.0;41
success;9/9/2025 18:45;Amex;Isfahan;1427657.0;10
fail;7/9/2025 6:30;MastCard;Mashhad;0.0;52
success;4/9/2025 11:11;Amex;Qom;0.0;75
failed;19/9/2025 4:04;Amex;Tabriz;583952.0;57
success;22/9/2025 9:45;Discover;Ahvaz;100000.0;78
fail;19/9/2025 1:01;Discover;Mashhad;1768588.0;3
fail;6/9/2025 4:40;Discover;Shiraz;914465.0;57
fail;27/9/2025 14:11;nan;Tabriz;177050.0;33
success;13/9/2025 14:11;Vsa;karaj;9999999999.0;7
FAIL;11/9/2025 12:44;Amex;Shiraz;-5000.0;4
success;13/9/2025 19:51;nan;THR;900000.0;39
fail;13/9/2025 8:08;Master-Card;Tehran;1502601.0;48
fail;28/9/2025 14:00;nan;Isfahan;450000.0;74
FAIL;25/9/2025 4:04;Visa;Tehran;0.0;79
fail;22/9/2025 18:45;MastCard;Tabriz;545116.0;16
success;28/9/2025 23:59;Amex;Isfahan;583952.0;38
fail;20/9/2025 2:30;MastCard;TEHRAN;0.0;4
success;15/9/2025 3:27;Discover;Qom;1305967.0;4
failed;21/9/2025 0:00;MastCard;Tabriz;1050805.0;27
fail;13/9/2025 4:04;MasterCard;Karaj;177050.0;87
success;22/9/2025 14:11;Vsa;Tehran;471227.0;87
success;11/9/2025 2:30;Vsa;Isfahan;1463119.0;17
fail;19/9/2025 13:13;Visa;Qom;1463119.0;99
fail;8/9/2025 8:08;Visa;Qom;343679.0;97
success;20/9/2025 2:20;MastCard;Shiraz;1000.0;70
fail;8/9/2025 23:59;Amex;Tabriz;99999.0;54
failed;10/9/2025 21:10;Amex;Isfahan;-5000.0;98
fail;26/9/2025 2:24;MastCard;tehr@n;250000.0;8
fail;16/9/2025 8:59;Master-Card;Tehran ;177050.0;53
fail;19/9/2025 1:01;Discover;Tabriz;0.0;5
fail;26/9/2025 19:29;Amex;Shiraz;914465.0;69
success;23/9/2025 19:19;Vsa;Tabriz;585954.0;47
fail;11/9/2025 4:15;Master-Card;Isfahan;300000.0;74
success;13/9/2025 6:06;Discover;Ahvaz;-999999.0;40
Success;28/9/2025 5:56;Visa;Mashhad;200000.0;7
success;9/9/2025 14:00;Discover;THR;914465.0;12
fail;20/9/2025 14:11;Master Card;Shiraz;900000.0;95
Success;24/9/2025 4:04;MasterCard;Shiraz;5000.0;25
fail;19/9/2025 10:48;MasterCard;Tehran;100000.0;28
success;16/9/2025 7:07;Visa;Ahvaz;1578078.0;43
success;7/9/2025 14:02;Visa;Tehran ;976246.0;77
fail;19/9/2025 0:00;MastCard;Mashhad;850000.0;47
failed;12/9/2025 19:29;Amex;Tehran;583952.0;49
fail;15/9/2025 16:16;Amex;Tehran ;583952.0;87
success;23/9/2025 17:17;Visa;Tabriz;450000.0;54
fail;14/9/2025 2:30;Discover;Isfahan;0.0;18
failed;11/9/2025 18:45;Vsa;Tehran;177050.0;27
success;26/9/2025 19:51;Visa;Tehran;412308.0;72
fail;10/9/2025 11:11;Master-Card;Tabriz;-5000.0;6
success;27/9/2025 19:51;Visa;Qom;585954.0;75
success;11/9/2025 12:12;Visa;Qom;120000.0;94
success;6/9/2025 14:55;MasterCard;Shiraz;-5000.0;69
success;2/9/2025 7:08;Master Card;Qom;100.5;71
success;11/9/2025 20:33;Discover;Mashhad;100000.0;22
fail;19/9/2025 3:27;Amex;Ahvaz;1387769.0;59
success;6/9/2025 5:23;Amex;tehr@n;0.0;47
success;14/9/2025 22:27;Visa;Tabriz;50200.0;68
success;20/9/2025 10:48;Discover;Tehran;-5000.0;32
failed;6/9/2025 5:56;nan;Isfahan;471227.0;83
fail;17/9/2025 19:29;Visa;Tehran;0.0;98
fail;10/9/2025 19:40;MastCard;THR;-5000.0;1
fail;28/9/2025 16:40;VISA;Tabriz;419089.0;54
fail;1/9/2025 11:11;Visa;Qom;250000.0;46
fail;3/9/2025 2:20;MasterCard;Tehran;177050.0;41
succeed;8/9/2025 1:51;Visa;Qom;5000.0;41
fail;8/9/2025 0:00;Visa;Tehran;177050.0;8
success;27/9/2025 14:00;Visa;Ahvaz;12345.0;32
fail;20/9/2025 12:12;Amex;tehr@n;471227.0;30
success;22/9/2025 1:01;MastCard;Tabriz;1387769.0;46
succeed;15/9/2025 10:48;MastCard;Tabriz;9999999999.0;93
fail;24/9/2025 5:23;nan;Mashhad;63489.0;52
failed;7/9/2025 2:24;Visa;Shiraz;-5000.0;97
succeed;11/9/2025 2:37;Discover;Tehran;650000.0;90
success;7/9/2025 9:09;Discover;Ahvaz;976246.0;99
fail;29/9/2025 13:13;Visa;Tehran;0.0;61
success;4/9/2025 1:01;Visa;Tehran;-999999.0;98
failed;25/9/2025 9:09;MasterCard;Mashhad;12345.0;13
fail;12/9/2025 14:11;Vsa;Tehran;976246.0;90
success;26/9/2025 10:48;Master Card;Karaj;100000.0;40
fail;6/9/2025 2:30;Visa;Tehran;914282.0;61
fail;14/9/2025 1:51;Vsa;karaj;9999999999.0;44
failed;12/9/2025 19:51;Vsa;Mashhad;-5000.0;62
success;11/9/2025 2:24;Discover;Qom;0.0;44
fail;19/9/2025 19:51;Visa;Tehran;-1.0;48
success;21/9/2025 14:11;visa;Tehran;900000.0;74
fail;5/9/2025 6:30;Amex;Shiraz;0.0;59
fail;14/9/2025 12:34;visa;Tabriz;9999999999.0;57
success;21/9/2025 19:51;MasterCard;Isfahan;9999999999.0;96
success;24/9/2025 20:33;MasterCard;Mashhad;443463.0;11
fail;16/9/2025 19:51;Discover;Tabriz;100.5;25
fail;25/9/2025 8:08;visa;Ahvaz;1578078.0;61
success;13/9/2025 14:11;Discover;tehr@n;0.0;46
failed;25/9/2025 8:59;Visa;Isfahan;205000.0;54
failed;29/9/2025 19:51;MasterCard;TEHRAN;63489.0;34
fail;22/9/2025 19:51;Discover;THR;900000.0;84
success;22/9/2025 19:29;Discover;Tehran;1463119.0;7
failed;25/9/2025 13:10;Amex;Tehran;333333.0;98
success;20/9/2025 10:05;Discover;Mashhad;976246.0;62
Success;22/9/2025 5:56;MasterCard;Mashhad;583952.0;57
failed;4/9/2025 21:21;Visa;Isfahan;1387769.0;100
fail;11/9/2025 12:12;Amex;Tabriz;177050.0;94
fail;17/9/2025 16:40;Visa;Isfahan;300000.0;76
fail;7/9/2025 4:40;Visa;Karaj;0.0;5
fail;14/9/2025 16:40;MastCard;Tehran;585954.0;76
failed;26/9/2025 1:01;Discover;Karaj;471227.0;94
Success;11/9/2025 12:44;Visa;TEHRAN;914465.0;35
fail;28/9/2025 14:11;Amex;Ahvaz;850000.0;84
success;22/9/2025 15:45;Visa;Tehran;200000.0;37
success;9/9/2025 5:23;Discover;Tehran;1578078.0;60
fail;23/9/2025 22:27;Amex;Mashhad;100.5;65
success;13/9/2025 4:15;MastCard;tehr@n;419089.0;16
Success;23/9/2025 12:44;MastCard;karaj;1305967.0;30
fail;18/9/2025 0:00;MasterCard;Qom;0.0;73
fail;28/9/2025 17:17;MasterCard;Tehran;1578078.0;42
fail;11/9/2025 7:08;Vsa;Karaj;450000.0;61
fail;15/9/2025 16:40;Visa;karaj;1050805.0;74
fail;25/9/2025 17:17;Visa;tehr@n;1463119.0;77
success;26/9/2025 3:27;Amex;Shiraz;583952.0;48
success;25/9/2025 10:05;MasterCard;Mashhad;0.0;62
success;22/9/2025 12:12;MastCard;Shiraz;0.0;84
fail;29/9/2025 0:00;Discover;tehr@n;650000.0;94
fail;19/9/2025 13:10;Discover;Shiraz;0.0;64
failed;1/9/2025 9:45;Master-Card;Tabriz;419089.0;57
failed;4/9/2025 6:06;MasterCard;Shiraz;100.5;68
fail;14/9/2025 16:40;Amex;THR;1463119.0;46
fail;14/9/2025 21:23;Visa;Qom;-999999.0;28
failed;3/9/2025 13:10;Visa;Mashhad;1427657.0;77
fail;30/9/2025 20:20;Visa;Karaj;976246.0;3
fail;28/9/2025 14:30;MasterCard;Shiraz;-1.0;37
success;17/9/2025 20:20;visa;Tehran;-5000.0;48
fail;3/9/2025 18:00;Master-Card;Karaj;850000.0;19
fail;16/9/2025 9:09;Amex;Isfahan;343679.0;93
success;14/9/2025 7:07;Master-Card;tehr@n;-5000.0;83
success;30/9/2025 16:40;Amex;Tehran ;1387769.0;17
failed;20/9/2025 10:48;Discover;Mashhad;419089.0;82
FAIL;29/9/2025 2:30;Visa;Tehran ;123456.0;82
fail;13/9/2025 9:00;Amex;Tabriz;177050.0;88
fail;15/9/2025 14:11;Visa;Karaj;1883871.0;40
success;14/9/2025 3:00;MasterCard;Tehran;1158713.0;50
success;24/9/2025 0:00;Vsa;Tehran;-5000.0;73
fail;25/9/2025 10:05;Visa;THR;1578078.0;29
fail;19/9/2025 3:27;Visa;TEHRAN;1578078.0;51
fail;6/9/2025 14:55;Visa;Mashhad;-999999.0;42
success;10/9/2025 20:20;Amex;Isfahan;1768588.0;29
fail;27/9/2025 19:51;Discover;Mashhad;555555.0;66
FAIL;15/9/2025 9:00;MasterCard;THR;50200.0;17
fail;21/9/2025 17:07;Discover;Tabriz;-5000.0;31
succeed;22/9/2025 21:10;MasterCard;Tabriz;1578078.0;93
failed;20/9/2025 13:13;Discover;Ahvaz;0.0;52
success;26/9/2025 5:23;visa;tehr@n;-5000.0;39
success;6/9/2025 12:44;MasterCard;Tehran;1578078.0;60
success;23/9/2025 14:11;MastCard;Ahvaz;63489.0;95
fail;25/9/2025 13:13;MastCard;Shiraz;0.0;100
fail;10/9/2025 13:10;MasterCard;Tabriz;200000.0;51
success;7/9/2025 23:59;Discover;Ahvaz;99999.0;84
success;22/9/2025 3:00;MasterCard;Karaj;5000.0;16
success;17/9/2025 22:27;MastCard;Tehran;850000.0;99
success;18/9/2025 2:30;MasterCard;Mashhad;1463119.0;14
success;17/9/2025 19:29;Visa;Ahvaz;1578078.0;91
success;9/9/2025 21:23;Visa;Tehran;471227.0;84
success;10/9/2025 10:48;Discover;Mashhad;1387769.0;42
success;10/9/2025 8:59;Visa;Tehran;300000.0;51
failed;25/9/2025 17:17;Master-Card;Tabriz;1782689.0;24
success;7/9/2025 23:59;Visa;Tabriz;-5000.0;82
success;16/9/2025 9:00;MasterCard;Mashhad;333333.0;43
success;29/9/2025 2:37;MastCard;Tehran;0.0;73
success;18/9/2025 17:07;Vsa;Isfahan;-5000.0;19
success;6/9/2025 21:23;MasterCard;Tabriz;100.5;84
fail;27/9/2025 9:00;Visa;Karaj;1578078.0;61
succeed;20/9/2025 13:10;Discover;Karaj;555555.0;95
fail;1/9/2025 12:12;MasterCard;Tehran;412308.0;63
fail;1/9/2025 0:00;Discover;tehr@n;850000.0;26
fail;12/9/2025 2:20;Discover;Karaj;1000.0;96
fail;21/9/2025 22:27;Visa;Shiraz;1050805.0;35
failed;28/9/2025 19:51;nan;Mashhad;976246.0;67
success;2/9/2025 4:04;Visa;Tehran;300000.0;56
failed;4/9/2025 12:34;MasterCard;Tehran ;100.5;40
fail;17/9/2025 6:30;visa;Tehran;1578078.0;29
fail;4/9/2025 7:32;Amex;Karaj;250000.0;6
fail;11/9/2025 9:45;Discover;Mashhad;343679.0;52
success;22/9/2025 9:45;Visa;TEHRAN;200000.0;1
failed;26/9/2025 12:44;VISA;Isfahan;1158713.0;52
success;4/9/2025 19:40;Visa;Mashhad;650000.0;24
fail;1/9/2025 4:40;MastCard;Karaj;583952.0;34
FAIL;7/9/2025 8:08;Master-Card;Tehran;650000.0;7
fail;30/9/2025 2:37;Visa;Tehran;0.0;75
success;18/9/2025 3:27;MastCard;Tabriz;0.0;11
success;9/9/2025 14:30;visa;Tehran;1.0;36
fail;29/9/2025 10:48;Amex;Tehran;-5000.0;20
fail;3/9/2025 19:19;MasterCard;Shiraz;-5000.0;63
fail;8/9/2025 23:59;Master-Card;Ahvaz;1472823.0;80
failed;29/9/2025 14:02;Amex;tehr@n;-5000.0;63
success;24/9/2025 7:08;MastCard;Isfahan;850000.0;69
failed;19/9/2025 3:27;Amex;Tabriz;63489.0;89
success;4/9/2025 19:40;Visa;THR;177050.0;30
success;18/9/2025 4:40;Visa;karaj;99999.0;30
success;20/9/2025 13:13;Visa;Shiraz;9999999999.0;98
failed;27/9/2025 21:10;Visa;Tabriz;471227.0;84
fail;11/9/2025 15:45;Visa;TEHRAN;419089.0;22
fail;27/9/2025 9:09;MasterCard;Tehran;200000.0;61
success;14/9/2025 2:30;Visa;Tehran;583952.0;21
Success;25/9/2025 10:05;Master-Card;Ahvaz;1578078.0;37
succeed;18/9/2025 21:21;MastCard;Qom;545116.0;27
success;28/9/2025 21:23;Amex;Tabriz;471227.0;35
fail;28/9/2025 8:59;MasterCard;Shiraz;9999999999.0;38
fail;29/9/2025 0:00;Discover;Ahvaz;99999.0;60
Success;16/9/2025 4:15;MasterCard;karaj;419089.0;70
success;3/9/2025 16:40;Amex;Tabriz;1782689.0;32
fail;15/9/2025 14:02;Vsa;Tehran;976246.0;80
Success;27/9/2025 7:08;Visa;Mashhad;177050.0;93
fail;27/9/2025 14:55;MastCard;THR;471227.0;80
success;4/9/2025 4:15;MastCard;Tabriz;471227.0;27
success;5/9/2025 11:11;Amex;Isfahan;1158713.0;3
fail;17/9/2025 14:55;Visa;Tabriz;0.0;49
fail;7/9/2025 1:51;MasterCard;Tehran;0.0;85
fail;16/9/2025 14:30;MasterCard;TEHRAN;450000.0;30
success;14/9/2025 19:51;MasterCard;Tehran;177050.0;22
success;26/9/2025 8:08;MasterCard;Ahvaz;12345.0;19
fail;16/9/2025 16:40;Visa;Isfahan;343679.0;31
FAIL;7/9/2025 17:17;Visa;Tabriz;200000.0;20
fail;9/9/2025 19:29;Visa;tehr@n;1158713.0;19
fail;4/9/2025 23:17;Discover;Shiraz;250000.0;2
fail;30/9/2025 14:55;Discover;Karaj;774681.0;40
fail;30/9/2025 0:00;Discover;Ahvaz;100.5;39
succeed;22/9/2025 3:27;Visa;Isfahan;443463.0;92
fail;11/9/2025 7:08;MastCard;Qom;1578078.0;72
success;2/9/2025 17:07;Vsa;Tabriz;976246.0;54
failed;12/9/2025 20:33;Discover;karaj;1578078.0;27
success;12/9/2025 9:45;Discover;Qom;177050.0;79
fail;30/9/2025 19:40;Vsa;Tabriz;1387769.0;12
failed;4/9/2025 8:08;Amex;TEHRAN;976246.0;78
success;18/9/2025 12:44;Discover;Qom;1427657.0;71
fail;26/9/2025 10:05;MastCard;Mashhad;419089.0;17
success;21/9/2025 7:32;Discover;Tehran;583952.0;91
Success;7/9/2025 19:29;Amex;TEHRAN;583952.0;84
success;29/9/2025 23:17;visa;tehr@n;63489.0;10
success;1/9/2025 19:51;Discover;Qom;120000.0;19
FAIL;26/9/2025 12:44;nan;Isfahan;1463119.0;82
success;26/9/2025 1:01;Discover;Isfahan;100.5;30
fail;23/9/2025 9:09;MasterCard;Tabriz;419089.0;30
fail;26/9/2025 19:29;MasterCard;Qom;50200.0;25
success;13/9/2025 21:21;Vsa;Tehran;1768588.0;89
fail;6/9/2025 21:10;Visa;TEHRAN;585954.0;74
Success;6/9/2025 13:10;Amex;Tehran;0.0;66
success;12/9/2025 3:27;MastCard;Karaj;1305967.0;97
success;8/9/2025 16:16;MasterCard;Tabriz;100.5;35
success;24/9/2025 7:32;Visa;Tabriz;976246.0;51
success;22/9/2025 2:37;Discover;Qom;9999999999.0;71
fail;19/9/2025 3:27;MastCard;Ahvaz;-5000.0;71
fail;5/9/2025 9:45;Master-Card;Karaj;1463119.0;27
success;18/9/2025 2:30;MasterCard;Tabriz;300000.0;10
failed;30/9/2025 19:29;Amex;Tabriz;1502601.0;98
success;5/9/2025 7:08;Visa;THR;-5000.0;43
fail;30/9/2025 23:59;MasterCard;Karaj;-5000.0;55
fail;25/9/2025 2:30;Discover;Karaj;471227.0;71
failed;10/9/2025 7:08;Amex;Tabriz;177050.0;6
Success;1/9/2025 14:30;visa;Ahvaz;419089.0;6
fail;10/9/2025 23:59;Vsa;Isfahan;177050.0;77
success;5/9/2025 4:40;Visa;Isfahan;1578078.0;48
success;12/9/2025 14:11;Amex;Tabriz;1050805.0;77
success;22/9/2025 20:33;Visa;Tehran;250000.0;2
failed;30/9/2025 21:21;Discover;Isfahan;1782689.0;83
fail;27/9/2025 1:51;Visa;Tehran;123456.0;51
success;7/9/2025 0:00;Discover;Mashhad;1578078.0;61
fail;9/9/2025 13:10;MastCard;Karaj;1463119.0;19
fail;22/9/2025 8:59;MasterCard;Tehran ;300000.0;2
success;21/9/2025 4:04;nan;Tehran;976246.0;51
fail;12/9/2025 2:37;Visa;Tabriz;1.0;26
success;23/9/2025 11:11;Discover;Mashhad;50200.0;70
fail;29/9/2025 19:51;Discover;Tehran;850000.0;20
success;1/9/2025 10:48;Discover;Tehran;100.5;23
fail;11/9/2025 8:08;visa;Mashhad;850000.0;54
success;30/9/2025 23:59;Discover;Qom;774681.0;15
success;21/9/2025 5:56;Master Card;karaj;9999999999.0;6
FAIL;15/9/2025 9:09;Discover;nan;0.0;93
Success;2/9/2025 8:59;Visa;Ahvaz;585954.0;35
fail;20/9/2025 7:08;Visa;Tabriz;555555.0;75
fail;7/9/2025 1:01;Master-Card;Ahvaz;850000.0;8
success;21/9/2025 19:19;Visa;Qom;1387769.0;57
success;12/9/2025 2:37;VISA;Mashhad;1768588.0;50
fail;22/9/2025 12:12;MasterCard;tehr@n;-999999.0;49
fail;18/9/2025 9:09;Discover;Karaj;200000.0;89
success;3/9/2025 2:30;Amex;Karaj;1472823.0;21
Success;7/9/2025 0:00;Visa;Tehran;419089.0;36
failed;11/9/2025 18:45;Visa;THR;250000.0;71
fail;18/9/2025 2:54;Vsa;Ahvaz;1768588.0;69
fail;12/9/2025 19:51;MasterCard;Tabriz;0.0;58
fail;6/9/2025 8:59;MasterCard;Tabriz;99999.0;63
success;5/9/2025 8:59;Visa;Tehran;200000.0;94
success;26/9/2025 12:34;Visa;Tehran;1387769.0;16
failed;1/9/2025 8:08;Discover;Shiraz;177050.0;6
success;12/9/2025 12:12;MasterCard;Tehran;-5000.0;78
fail;27/9/2025 2:20;MastCard;TEHRAN;471227.0;52
fail;26/9/2025 10:48;MasterCard;karaj;583952.0;2
Success;11/9/2025 15:45;Vsa;Isfahan;-5000.0;90
fail;4/9/2025 10:48;Visa;Isfahan;452545.0;96
fail;27/9/2025 18:00;Visa;Tabriz;545116.0;77
success;18/9/2025 2:30;Visa;Tehran;471227.0;18
success;4/9/2025 19:40;Vsa;Tehran;976246.0;81
Success;17/9/2025 9:45;MastCard;Mashhad;0.0;93
fail;2/9/2025 7:08;Visa;tehr@n;0.0;76
success;29/9/2025 13:13;Visa;TEHRAN;443463.0;35
